s3
sinus
3.14
0.0 ; 0.0  
0.1 ; -0.24930203395403283  
0.2 ; -3.443078083579346  
0.3 ; 2.871211472045313  
0.4 ; 1.514643407809689  
0.5 ; 5.549497086088724  
0.6 ; 7.391160679514083  
0.7 ; 8.764417523489621  
0.8 ; 6.1893437136806195  
0.9 ; 5.486149425883417  
1.0 ; 9.782889476830325  
1.1 ; 9.448106960099423  
1.2 ; 10.859748578995589  
1.3 ; 9.148370776022562  
1.4 ; 7.142791091567785  
1.5 ; 9.223902154100601  
1.6 ; 11.142103620612724  
1.7 ; 10.666968800943806  
1.8 ; 11.932253553336391  
1.9 ; 9.506276150395223  
2.0 ; 10.663218825765645  
2.1 ; 10.43711664991255  
2.2 ; 11.075100842876918  
2.3 ; 5.0796025475328594  
2.4 ; 8.605928857238744  
2.5 ; 6.83296516843741  
2.6 ; 10.681896782407437  
2.7 ; 6.443097506908611  
2.8 ; 3.9534635096286137  
2.9 ; 1.954769719125368  
3.0 ; 5.235179487112876  
3.1 ; 0.4419852459504947  
3.2 ; 0.8239911132778781  
3.3 ; 0.6020450503730623  
3.4 ; -5.231015432469379  
3.5 ; -2.351321361033845  
3.6 ; -3.135236657275822  
3.7 ; -5.35533182293365  
3.8 ; -6.274269588090345  
3.9 ; -6.080357505039369  
4.0 ; -6.158655596075648  
4.1 ; -11.629737453097611  
4.2 ; -9.41547408194604  
4.3 ; -10.629026233911487  
4.4 ; -9.320741953358153  
4.5 ; -9.48507102735723  
4.6 ; -10.601130939629243  
4.7 ; -8.547161787848156  
4.8 ; -9.807051465868971  
4.9 ; -10.614010379005816  
5.0 ; -10.316078987995825  
5.1 ; -10.607648365510643  
5.2 ; -8.018872157237467  
5.3 ; -5.089252602240038  
5.4 ; -10.719428527935989  
5.5 ; -10.945322275431781  
5.6 ; -6.173403373184578  
5.7 ; -2.928098390932437  
5.8 ; -6.666271351510824  
5.9 ; -6.484945007930326  
6.0 ; -4.818753702449635  
6.1 ; -2.6470573323253817  
6.2 ; 0.8288649110667643  
6.3 ; 0.22605285336337205  
6.4 ; -0.7676906292777486  
6.5 ; 0.26693327696279345  
6.6 ; 4.877666037709923  
6.7 ; 2.489576083408468  
6.8 ; 6.041895992586724  
6.9 ; 4.053667322678069  
7.0 ; 8.837940629790653  
7.1 ; 6.326228439013056  
7.2 ; 9.831114311936272  
7.3 ; 7.333029762002828  
7.4 ; 12.146303145453786  
7.5 ; 11.245695156441522  
7.6 ; 10.062049621241906  
7.7 ; 12.33509628216482  
7.8 ; 14.12776655921352  
7.9 ; 11.153735274948462  
8.0 ; 9.125712496952438  
8.1 ; 10.831765945271549  
8.2 ; 9.63868735677747  
8.3 ; 14.565600420839417  
8.4 ; 9.905079907085828  
8.5 ; 9.212034883547616  
8.6 ; 8.72316581988142  
8.7 ; 8.749379880619813  
8.8 ; 4.769026733333662  
8.9 ; 3.431495792620251  
9.0 ; 4.9871798861964916  
9.1 ; 4.199265084856306  
9.2 ; 4.890911070226203  
9.3 ; 1.6159757134865338  
9.4 ; 0.5923562407181848  
9.5 ; -1.4849851613250182  
9.6 ; -5.363182575185185  
9.7 ; -2.007729844089965  
9.8 ; -2.8799803239996957  
9.9 ; -0.24000058213833775  
10.0 ; -3.167170749019406  
